height,youtube,nationality,gender
157.4515644,3686843,SG,F
164.4912343,12474,SG,F
155.7713798,4070,SG,F
160.856881,137277,SG,F
155.4104188,3283151,SG,F
168.5304301,19161,SG,F
161.7354277,1041,SG,F
167.8213637,8,SG,F
155.2928765,19066,SG,F
163.0295569,11591321,SG,F
165.8920636,0,SG,F
164.9893827,2453716,SG,F
149.4588408,40,SG,F
165.0367652,26235,SG,F
175.3607932,0,SG,F
156.6583105,0,SG,F
158.4836861,1,SG,F
163.7872529,291456,SG,F
165.4921728,655827,SG,F
155.7561805,0,SG,F
166.1034863,61974,SG,F
165.7644173,0,SG,F
160.3254797,2,SG,F
167.9662968,700371,SG,F
154.1356284,158932,SG,F
159.4396771,361628,SG,F
156.6356569,33,SG,F
165.5650467,172914,SG,F
158.0303692,221835,SG,F
162.1545404,15,SG,F
160.0264845,1,SG,F
159.7880811,4037,SG,F
175.8479544,2488597,SG,F
163.0481951,152272,SG,F
163.1734446,4708,SG,F
165.923804,7439,SG,F
162.5813948,79833,SG,F
164.724198,707,SG,F
174.9517048,1507,SG,F
160.5883756,5252173,SG,F
167.7346147,3,SG,F
153.2977497,4852531,SG,F
162.4333456,4165,SG,F
160.6906837,0,SG,F
161.1755967,3308063,SG,F
160.4266996,0,SG,F
161.036642,1081,SG,F
165.6919437,16313,SG,F
156.7374818,27115,SG,F
157.6052399,21,SG,F
160.3570429,957891,SG,F
170.9758351,175036,SG,F
159.1665617,5415243,SG,F
158.4673706,39493990,SG,F
163.0882333,0,SG,F
162.2267183,35012,SG,F
163.9403898,0,SG,F
156.5368654,20678174,SG,F
158.087903,490684,SG,F
156.999514,122,SG,F
158.8365933,266,SG,F
167.052202,18064,SG,F
162.68089,22076,SG,F
156.6020705,913392,SG,F
160.5977499,0,SG,F
167.8596185,8128321,SG,F
166.4268945,4323379,SG,F
159.1965265,1739893,SG,F
163.7343711,485968,SG,F
159.2495535,0,SG,F
170.0136353,0,SG,F
160.6081786,2858113,SG,F
171.239304,6,SG,F
157.3368779,21933,SG,F
158.8822622,0,SG,F
162.0763284,1047581,SG,F
170.6933722,1484850,SG,F
158.8089507,563387,SG,F
163.9019806,1115436,SG,F
160.1878338,0,SG,F
170.9432855,3205,SG,F
161.8452585,2,SG,F
164.0192814,0,SG,F
164.7482483,2969,SG,F
153.5886653,15,SG,F
159.7034352,0,SG,F
164.3093332,0,SG,F
149.3466698,281,SG,F
159.5183541,32,SG,F
158.3006953,26992,SG,F
169.0563301,545661,SG,F
163.8936377,46144,SG,F
161.8609575,0,SG,F
154.9899244,358516,SG,F
169.228309,868,SG,F
153.4999482,4602560,SG,F
158.4949428,10,SG,F
140.751312,1981291,SG,F
158.5428486,0,SG,F
164.0984861,1164428,SG,F
162.9804541,0,SG,F
160.7041367,3627907,SG,F
151.5300937,11,SG,F
159.5042273,65,SG,F
166.0814012,0,SG,F
162.9983433,0,SG,F
162.0768662,1062934,SG,F
162.9134275,1242970,SG,F
155.531387,394,SG,F
168.9274785,144676,SG,F
153.1956122,0,SG,F
163.6547118,2,SG,F
169.0533263,611,SG,F
165.7451203,35,SG,F
164.1660814,96047,SG,F
159.3923449,3897,SG,F
160.4758944,935342,SG,F
154.2799325,84878,SG,F
152.7316611,9362573,SG,F
166.0270346,34073,SG,F
166.9837651,0,SG,F
157.507013,0,SG,F
171.7533343,254,SG,F
161.226656,36,SG,F
172.5228401,85597,SG,F
171.8541566,45121,SG,F
162.1224491,1,SG,F
160.6651454,258610,SG,F
170.0015815,16,SG,F
153.8320382,196255,SG,F
160.5982518,1062,SG,F
154.3375966,5611,SG,F
154.068919,1197,SG,F
168.3917042,0,SG,F
162.462049,495,SG,F
158.4275099,4255,SG,F
167.6031508,372,SG,F
162.5999532,1440420,SG,F
153.488229,0,SG,F
159.3814366,57,SG,F
158.1225743,153618,SG,F
165.1554097,54056,SG,F
163.3876884,53857,SG,F
164.0243178,0,SG,F
165.9320589,89385,SG,F
160.8092646,8895375,SG,F
163.9361476,2,SG,F
165.2291024,140276,SG,F
160.8860012,421308,SG,F
161.4416215,0,SG,F
162.9732264,0,SG,F
157.4482126,2471954,SG,F
156.2208167,474,SG,F
162.0500096,1007,SG,F
151.3493736,0,SG,F
161.2313645,5361835,SG,F
155.756222,0,SG,F
158.8873212,939,SG,F
167.4005747,0,SG,F
155.4167028,25719,SG,F
163.3718266,286701,SG,F
159.4687654,10035242,SG,F
160.0047401,518608,SG,F
159.9133589,2128506,SG,F
158.4045069,0,SG,F
164.4875707,29532,SG,F
165.0625097,136226,SG,F
161.8660436,3928942,SG,F
165.097425,110,SG,F
169.079519,10176,SG,F
163.3245095,451536,SG,F
164.4716207,13441689,SG,F
160.5132986,1014441,SG,F
159.7890679,8,SG,F
166.7391186,49315,SG,F
161.3306424,1576,SG,F
159.6065799,0,SG,F
154.6917543,0,SG,F
153.7705323,19760399,SG,F
159.038668,11729,SG,F
167.957016,7052,SG,F
163.3886948,9,SG,F
159.0618567,2700,SG,F
160.7295029,1054970,SG,F
167.1840376,343,SG,F
166.8069007,61159,SG,F
170.0834973,9887272,SG,F
165.1999986,0,SG,F
154.965372,107345,SG,F
168.9529381,0,SG,F
158.7219419,94498,SG,F
163.8704248,0,SG,F
159.0458224,941,SG,F
172.5982783,1023,SG,F
156.7032254,0,SG,F
158.6841665,533,SG,F
163.6817773,2466,SG,F
161.6587253,5180127,SG,F
161.3011859,636296,SG,F
162.6213854,512241,SG,F
162.806819,176,SG,F
163.0235778,4,SG,F
160.238394,5811,SG,F
157.4572861,0,SG,F
149.469305,0,SG,F
155.7586098,680721,SG,F
158.3631204,758762,SG,F
161.4676932,8468742,SG,F
161.3400435,3545043,SG,F
171.1429468,324369,SG,F
162.8384788,19,SG,F
165.7469754,71,SG,F
161.7404361,256095,SG,F
162.6122692,4,SG,F
169.3930195,4999,SG,F
163.5447632,0,SG,F
167.0629059,11185,SG,F
164.8383779,0,SG,F
161.9468085,36599,SG,F
152.2662705,0,SG,F
160.4802526,0,SG,F
158.3980802,3076,SG,F
169.1748092,141,SG,F
160.2331877,12,SG,F
165.7979751,9909,SG,F
168.2172161,165588,SG,F
164.1525804,259518,SG,F
162.8823344,42,SG,F
164.4954769,0,SG,F
163.0880783,9,SG,F
152.2284788,0,SG,F
166.103384,45,SG,F
165.6780252,7257904,SG,F
158.461422,1859037,SG,F
157.6141773,0,SG,F
165.2660486,0,SG,F
165.081927,0,SG,F
169.8816085,0,SG,F
168.0416816,0,SG,F
165.8355719,1532,SG,F
172.0236647,106,SG,F
166.8608874,755225,SG,F
159.0840101,149656,SG,F
161.5221066,13,SG,F
152.1688025,7708224,SG,F
166.49068,1094137,SG,F
165.5208422,4,SG,F
181.2600008,1794,SG,F
162.0704508,10680147,SG,F
160.5647347,35190,SG,F
156.1646814,0,SG,F
159.3540904,793,SG,F
154.0682505,10,SG,F
165.6072257,23969,SG,F
152.7866931,37733,SG,F
152.6666161,0,SG,F
160.6552973,14975,SG,F
156.3428197,2966,SG,F
160.5066395,119,SG,F
170.2275757,25,SG,F
170.7694231,66411,SG,F
169.9497877,497916,SG,F
153.6491319,65496,SG,F
168.6210289,34551494,SG,F
167.7684276,7869642,SG,F
159.6776293,101456,SG,F
161.496973,0,SG,F
153.673213,12471,SG,F
169.0720143,611686,SG,F
160.9754388,115011,SG,F
154.9660727,255,SG,F
165.5705497,3639678,SG,F
167.5725552,21904,SG,F
156.3122473,0,SG,F
157.3872428,51698,SG,F
158.8233773,4435085,SG,F
164.0412475,1,SG,F
154.8304763,38364,SG,F
166.1871945,1547270,SG,F
168.5189892,1127795,SG,F
154.7768087,196,SG,F
158.873122,6282,SG,F
162.1336775,0,SG,F
157.740645,3248662,SG,F
172.3178834,2726361,SG,F
172.3931442,443742,SG,F
161.1947541,13665259,SG,F
158.031225,0,SG,F
156.45503,6385,SG,F
172.4853346,51088,SG,F
162.1486233,1315399,SG,F
164.8436301,0,SG,F
159.0464315,0,SG,F
166.1785297,950551,SG,F
162.1844259,2120,SG,F
160.1618278,11,SG,F
158.9936539,3504,SG,F
161.7095444,157105,SG,F
160.8381393,0,SG,F
168.0610674,7403347,SG,F
160.7348876,1,SG,F
163.2735423,74,SG,F
161.8637575,495,SG,F
154.1400292,0,SG,F
165.7000191,40,SG,F
166.8671621,1168,SG,F
162.14717,0,SG,F
161.6643849,0,SG,F
161.9160665,13,SG,F
164.9669317,9065731,SG,F
153.7189787,361872,SG,F
171.787468,0,SG,F
157.3157824,4421632,SG,F
160.0428256,9,SG,F
160.4694278,0,SG,F
159.250437,0,SG,F
167.8424271,7612495,SG,F
158.6664239,4921641,SG,F
163.1597117,567263,SG,F
153.6951298,131883,SG,F
163.9658999,390027,SG,F
162.257214,4617371,SG,F
163.2949502,1035165,SG,F
161.6575609,0,SG,F
157.2346353,0,SG,F
163.0856311,399714,SG,F
177.4515979,192355,SG,F
162.9935515,28,SG,F
161.7412478,7,SG,F
170.6906208,529081,SG,F
161.3631923,0,SG,F
153.0785012,122,SG,F
165.9615094,11292415,SG,F
153.187702,793245,SG,F
164.5153433,0,SG,F
158.656452,1,SG,F
157.0251149,0,SG,F
161.1259713,4,SG,F
163.4865496,0,SG,F
167.3863577,15270,SG,F
168.2542498,0,SG,F
163.3692518,51496,SG,F
160.8189922,595,SG,F
157.9542328,0,SG,F
159.5197794,587542,SG,F
159.4868578,160013,SG,F
157.3887946,0,SG,F
155.3682801,451590,SG,F
168.8845542,279963,SG,F
159.3297679,0,SG,F
169.7603894,53858,SG,F
168.5463685,680,SG,F
163.8166873,90,SG,F
151.6128196,1486885,SG,F
169.3973854,715683,SG,F
167.2414481,1333,SG,F
156.9583278,1193570,SG,F
174.9429625,3401922,SG,F
169.1318545,2541279,SG,F
163.0251557,666364,SG,F
156.4707349,53,SG,F
156.094353,21549925,SG,F
164.4735795,2093,SG,F
163.5292913,342,SG,F
161.9932666,1359451,SG,F
162.8668124,16790987,SG,F
160.1178199,195448,SG,F
160.235481,0,SG,F
160.849791,0,SG,F
160.5863096,2,SG,F
164.8856931,3633,SG,F
157.7449753,229118,SG,F
158.5476445,6536,SG,F
168.6183581,55686,SG,F
166.0496109,8196,SG,F
158.4401241,0,SG,F
170.7680508,0,SG,F
155.8548774,225549,SG,F
163.4575899,459,SG,F
163.4314358,1389,SG,F
170.3098291,336137,SG,F
160.0174028,9788,SG,F
152.310738,0,SG,F
168.8437204,3266,SG,F
159.5434517,4604,SG,F
168.0289497,474,SG,F
167.7306853,25048652,SG,F
169.0422134,0,SG,F
148.7920661,1005957,SG,F
156.7666232,9738,SG,F
160.1271497,117,SG,F
167.5267236,227953,SG,F
157.456178,40,SG,F
163.718926,2196,SG,F
146.8259968,0,SG,F
164.6408474,3,SG,F
177.6792554,15239,SG,F
161.574471,0,SG,F
161.5973894,5,SG,F
164.9805694,163090,SG,F
164.0988357,0,SG,F
157.9132524,24,SG,F
162.328424,3485,SG,F
167.5352748,279649,SG,F
153.2943333,2,SG,F
159.3359429,5528,SG,F
162.0788436,1,SG,F
163.2853428,7,SG,F
167.5120133,0,SG,F
163.5024758,5719,SG,F
165.1812049,1119769,SG,F
168.0433082,81,SG,F
160.548608,81,SG,F
168.0498409,0,SG,F
164.3812158,180,SG,F
158.2884883,791896,SG,F
171.3915987,20293,SG,F
169.2533978,5006193,SG,F
159.3008721,1375372,SG,F
158.639326,9601,SG,F
164.2027407,11,SG,F
160.9168559,0,SG,F
163.5812354,0,SG,F
163.2912237,0,SG,F
170.3357133,8359,SG,F
157.406653,0,SG,F
168.9305768,1448,SG,F
167.5699362,0,SG,F
154.6922759,6788345,SG,F
159.1913743,0,SG,F
158.0933827,1275,SG,F
158.1096127,0,SG,F
156.512081,0,SG,F
160.8575244,5272,SG,F
155.5338711,435,SG,F
161.2333238,26033,SG,F
157.8502975,80578,SG,F
162.1822646,545,SG,F
167.787019,74091,SG,F
156.7443436,8,SG,F
146.0288518,528,SG,F
165.1617459,65195,SG,F
160.60292,60372,SG,F
168.3132732,0,SG,F
167.3055841,0,SG,F
161.1639404,1468842,SG,F
160.5546061,0,SG,F
154.7299975,30798,SG,F
159.3990618,430551,SG,F
156.1912277,2542171,SG,F
162.941914,10,SG,F
152.8610021,27384974,SG,F
162.9421134,51283,SG,F
167.255218,5968352,SG,F
156.1589492,124768,SG,F
175.628756,120495,SG,F
168.7034678,5399,SG,F
153.6649868,27226,SG,F
168.0600196,60966,SG,F
160.419683,0,SG,F
158.6910818,677709,SG,F
160.3787901,917,SG,F
147.2857609,0,SG,F
162.9450925,13,SG,F
159.1209345,518602,SG,F
164.4187565,5287377,SG,F
166.9779736,4442,SG,F
170.9944086,4971277,SG,F
160.8521746,396,SG,F
170.4697071,95739,SG,F
169.7790289,4720351,SG,F
167.1872059,1613,SG,F
164.6523153,23,SG,F
170.8732612,5115922,SG,F
158.7554192,1383,SG,F
164.1061546,92338,SG,F
160.6017689,1572182,SG,F
159.7613148,4323432,SG,F
156.4820501,3570785,SG,F
158.5667804,10789,SG,F
172.1814911,12787,SG,F
154.7492888,0,SG,F
161.233755,8,SG,F
154.4558276,13001292,SG,F
156.343198,4665597,SG,F
152.565169,0,SG,F
159.6904033,74,SG,F
164.8493892,0,SG,F
165.6636483,0,SG,F
166.4516289,359679,SG,F
164.3659915,0,SG,F
161.8263508,1,SG,F
152.259857,0,SG,F
172.0599827,0,SG,F
168.1199754,8112,SG,F
166.862417,120511,SG,F
162.3991104,3827589,SG,F
156.146957,23096,SG,F
171.4675116,95285,SG,F
163.577405,9227392,SG,F
166.421821,1678862,SG,F
155.6548781,0,SG,F
172.3068729,178602,SG,F
158.8998726,82375,SG,F
151.9633701,18540,SG,F
159.1799648,0,SG,F
169.9789211,1569787,SG,F
161.025226,1452,SG,F
156.4468716,18128,SG,F
160.8412412,0,SG,F
162.4698694,21,SG,F
171.8842276,305293,SG,F
165.592986,4903916,SG,F
161.3934499,407046,SG,F
163.2570101,4,SG,F
163.1007099,0,SG,F
157.0176136,130176,SG,F
157.7953788,501404,SG,F
165.3051166,1095,SG,F
157.7376105,71822,SG,F
166.740176,266133,SG,F
154.4750633,5201896,SG,F
153.2478021,1231,SG,F
160.5949685,0,SG,F
158.3520694,3401294,SG,F
163.5542538,5753317,SG,F
165.5009919,38,SG,F
164.0033764,1459885,SG,F
163.7521255,362,SG,F
159.8583872,1657,SG,F
155.0906182,459184,SG,F
157.1215307,26,SG,F
171.1176743,101,SG,F
165.2057807,12491459,SG,F
166.3475901,0,SG,F
155.3937809,6,SG,F
160.4783749,21841,SG,F
160.7303535,96188,SG,F
165.6093048,145388,SG,F
167.3151112,2045902,SG,F
156.5298448,22372,SG,F
166.7860238,606183,SG,F
158.3175314,2815,SG,F
163.9119866,40969,SG,F
161.629941,232730,SG,F
169.0134204,996468,SG,F
160.231234,2049830,SG,F
174.0112233,63852,SG,F
160.2115198,0,SG,F
161.4089946,0,SG,F
164.4687953,8100,SG,F
162.3434892,23,SG,F
162.2674879,4746934,SG,F
160.1200577,11056,SG,F
172.3340741,189,SG,F
164.5917346,1827388,SG,F
162.7628358,85480,SG,F
161.5700345,23,SG,F
165.4518847,1196647,SG,F
159.7285594,41219,SG,F
171.3674844,2232114,SG,F
165.3369345,725867,SG,F
173.5396637,11141080,SG,F
156.918313,1598,SG,F
163.241975,1616,SG,F
168.0381783,416393,SG,F
161.6783517,200541,SG,F
168.0379433,0,SG,F
169.2594002,11734665,SG,F
156.5600409,2536222,SG,F
173.277821,29,SG,F
161.2967985,511402,SG,F
157.0676703,0,SG,F
150.3075614,22,SG,F
173.6430174,107578,SG,F
170.0661865,2391,SG,F
171.2800456,13229,SG,F
158.5333195,3231202,SG,F
167.3595514,1522633,SG,F
164.7432613,0,SG,F
169.5976657,15,SG,F
163.9833286,0,SG,F
159.2333561,398284,SG,F
160.1704248,7728,SG,F
160.6182335,2912,SG,F
165.1403111,1585,SG,F
158.2147822,32246,SG,F
162.4412058,0,SG,F
168.4940026,3138,SG,F
165.5671373,71,SG,F
167.0773243,2,SG,F
155.3627039,0,SG,F
154.3873879,2,SG,F
166.6758327,18653,SG,F
166.6912406,2595374,SG,F
153.7496507,1739562,SG,F
165.2346252,1583408,SG,F
170.8667464,864,SG,F
162.513289,0,SG,F
155.7547281,0,SG,F
157.8682683,0,SG,F
156.8589607,29,SG,F
158.5465551,1,SG,F
173.2905421,2267509,SG,F
166.3913871,11588,SG,F
158.8614063,323742,SG,F
161.4527729,9063746,SG,F
162.4511201,0,SG,F
164.2988428,19644,SG,F
155.7310989,99620,SG,F
161.2671159,74658,SG,F
160.6605927,671,SG,F
162.4614704,9864,SG,F
164.4194626,14138,SG,F
165.850855,36797,SG,F
164.5413386,125286,SG,F
157.8429479,591,SG,F
169.1263761,846892,SG,F
155.3604666,6616,SG,F
166.5678066,4743,SG,F
153.348589,8772158,SG,F
143.1244703,14581555,SG,F
164.8979174,10551626,SG,F
160.7326837,406,SG,F
169.9968744,15130111,SG,F
155.9693747,0,SG,F
162.0275553,25619,SG,F
163.459127,4585552,SG,F
166.9314807,0,SG,F
150.9575252,0,SG,F
161.8923023,0,SG,F
155.0237541,533,SG,F
163.3671652,148335,SG,F
156.8637306,61956,SG,F
160.812888,8359902,SG,F
164.7544762,2647942,SG,F
156.5328488,0,SG,F
160.5300876,25685437,SG,F
157.1291843,755728,SG,F
174.2763706,3810,SG,F
159.4783782,1,SG,F
164.1599807,251318,SG,F
159.6119568,1351545,SG,F
169.2843114,0,SG,F
168.1841683,188526,SG,F
163.1621478,913438,SG,F
156.0844281,0,SG,F
164.7457005,125,SG,F
156.4636396,1244389,SG,F
160.1647852,0,SG,F
174.3034243,99571,SG,F
157.2992623,8717,SG,F
165.0563667,0,SG,F
162.3822065,1182767,SG,F
157.5058896,4778579,SG,F
164.9018285,6461040,SG,F
157.8597514,13397,SG,F
162.3077206,1594,SG,F
164.8608522,1143359,SG,F
163.0979259,0,SG,F
157.2021105,139255,SG,F
163.161518,1840596,SG,F
169.827834,1150,SG,F
167.3928225,1041576,SG,F
158.3747314,989798,SG,F
162.4735343,2304617,SG,F
163.5598823,137,SG,F
165.2604785,11,SG,F
167.9983809,743120,SG,F
163.4802831,1244435,SG,F
156.7384361,5176040,SG,F
163.1385897,17811,SG,F
156.3214079,0,SG,F
158.7715561,0,SG,F
162.0797667,2148,SG,F
162.7573585,208964,SG,F
165.4483802,0,SG,F
162.1232268,2,SG,F
153.5629092,25,SG,F
159.154919,9719728,SG,F
152.1348657,0,SG,F
162.9120397,99,SG,F
159.2758561,0,SG,F
171.8960952,725,SG,F
159.824686,810528,SG,F
163.1586126,569,SG,F
167.5132562,0,SG,F
155.6244047,200096,SG,F
161.6779495,5206,SG,F
168.1186334,3896,SG,F
160.6353323,0,SG,F
154.2078557,0,SG,F
169.8641934,0,SG,F
161.1225451,621414,SG,F
156.5961479,0,SG,F
154.9514362,43,SG,F
168.6733013,326924,SG,F
165.9548918,68,SG,F
161.5970605,0,SG,F
159.597843,3,SG,F
168.8999854,709744,SG,F
166.087523,30,SG,F
159.0864178,173931,SG,F
161.6146224,557,SG,F
156.6293068,513605,SG,F
177.869443,552,SG,F
165.875357,2235067,SG,F
163.4066735,476190,SG,F
169.0008585,1893143,SG,F
163.6175837,0,SG,F
165.7918069,207,SG,F
164.2665093,80586,SG,F
158.1603384,4789802,SG,F
154.9330676,2065,SG,F
156.898068,40,SG,F
172.4583481,2062451,SG,F
172.574728,13372615,SG,F
163.829236,23171,SG,F
166.4234741,4803580,SG,F
162.4225657,0,SG,F
160.5762708,389,SG,F
153.1052023,0,SG,F
151.5973129,51,SG,F
164.56204,264,SG,F
157.0593661,224436,SG,F
167.2435738,523242,SG,F
161.0119671,0,SG,F
176.1941048,0,SG,F
156.6830208,219,SG,F
168.2438089,402,SG,F
167.9971781,3,SG,F
162.0647302,6147,SG,F
157.7498267,2557,SG,F
171.5803102,0,SG,F
162.6008629,456613,SG,F
162.4679726,2075,SG,F
165.9986275,29274,SG,F
159.9743713,4766297,SG,F
165.4588371,1882617,SG,F
157.2406877,0,SG,F
161.3354506,44336,SG,F
158.8821364,0,SG,F
172.913116,362605,SG,F
156.3090964,4560243,SG,F
170.9319567,2500266,SG,F
155.2810201,1536859,SG,F
160.4826045,0,SG,F
165.5725531,2151,SG,F
166.0182444,593327,SG,F
157.3064538,5990867,SG,F
155.4694084,1084,SG,F
165.7516084,17281,SG,F
164.3362266,0,SG,F
171.35471,1,SG,F
152.5025538,536183,SG,F
168.1921453,3,SG,F
163.0821962,10718782,SG,F
162.3015058,9102292,SG,F
173.5258998,688,SG,F
157.9742791,69,SG,F
153.784914,1059905,SG,F
164.4058105,2717559,SG,F
166.6506893,0,SG,F
163.1432628,2494212,SG,F
157.7456432,0,SG,F
160.7383702,0,SG,F
158.6022772,77410,SG,F
159.2052947,0,SG,F
166.0717085,0,SG,F
164.7628615,712959,SG,F
164.2468417,1,SG,F
161.8198928,1,SG,F
157.2719614,4254125,SG,F
172.1665933,1192,SG,F
158.3193944,394989,SG,F
161.5168509,0,SG,F
172.4229439,53225,SG,F
156.2178145,4039962,SG,F
161.8752447,1805,SG,F
169.8011217,6,SG,F
163.4339177,802971,SG,F
162.0714101,50884,SG,F
169.0676761,1,SG,F
159.4463027,794,SG,F
157.3945268,0,SG,F
151.7263513,0,SG,F
155.0079262,74961,SG,F
163.3841217,1854522,SG,F
163.7489011,0,SG,F
153.4084456,1520157,SG,F
156.2728299,2,SG,F
159.4609352,54,SG,F
173.3050826,2706135,SG,F
171.0362272,1187,SG,F
161.0299468,730,SG,F
162.1042427,5398891,SG,F
161.8255875,0,SG,F
161.3719114,255426,SG,F
164.9141972,0,SG,F
168.7550693,0,SG,F
158.4068971,487,SG,F
149.214594,1426484,SG,F
153.5359788,22769,SG,F
160.6374123,4886955,SG,F
161.7685097,0,SG,F
159.400808,0,SG,F
162.5911181,1,SG,F
167.7672706,2651,SG,F
162.3086747,381730,SG,F
171.8987039,10346,SG,F
161.1307159,0,SG,F
160.9500951,10589,SG,F
167.9489264,1823787,SG,F
158.5933087,6402,SG,F
157.9268111,66255,SG,F
168.7398496,0,SG,F
163.9009539,11466,SG,F
163.323441,17586,SG,F
163.7871571,9275107,SG,F
169.2619469,94,SG,F
163.6277634,1412,SG,F
162.3833082,1,SG,F
159.7582868,1193720,SG,F
173.3714315,0,SG,F
167.7222056,339059,SG,F
168.5845447,94786,SG,F
164.6233355,206467,SG,F
171.2418117,2165,SG,F
158.9469045,0,SG,F
165.2056392,7,SG,F
163.6687288,42547,SG,F
165.8876586,13269067,SG,F
158.7179414,864552,SG,F
165.6454852,13810,SG,F
168.8810459,3903019,SG,F
159.7158276,36271,SG,F
161.5584924,4893096,SG,F
160.641734,25604,SG,F
168.103759,22569,SG,F
150.9490543,1915013,SG,F
162.2356957,45,SG,F
163.4608928,83450,SG,F
162.7880704,0,SG,F
162.8102353,10,SG,F
169.0179479,170195,SG,F
170.8305197,1510,SG,F
160.559709,5452771,SG,F
159.2605628,81101,SG,F
152.3181983,9,SG,F
146.5608742,115705,SG,F
165.6004335,0,SG,F
165.3137982,6363815,SG,F
152.9150673,0,SG,F
157.4659897,0,SG,F
164.230935,4828,SG,F
161.4760321,0,SG,F
174.9058554,0,SG,F
165.1903133,9218,SG,F
158.0870937,47,SG,F
169.6790464,12,SG,F
163.8389357,0,SG,F
163.1718344,815247,SG,F
157.5269793,1156280,SG,F
160.2712013,1783,SG,F
165.4009027,22642,SG,F
168.8316014,33301,SG,F
168.6170963,91722,SG,F
154.518372,134005,SG,F
162.300421,317239,SG,F
158.9215698,0,SG,F
164.8074161,2052158,SG,F
161.2656195,0,SG,F
161.1783318,0,SG,F
158.0620786,7299,SG,F
163.1729866,23,SG,F
172.581557,1,SG,F
163.1970823,13968,SG,F
165.9859913,22948,SG,F
160.4230051,3746,SG,F
155.0020302,648760,SG,F
162.9057857,331357,SG,F
156.8509105,1614,SG,F
164.2678215,3630955,SG,F
164.4977114,0,SG,F
164.7023713,129537,SG,F
155.4680673,252290,SG,F
152.387096,162757,SG,F
165.1405965,394911,SG,F
168.5143812,35240,SG,F
165.4192546,6014,SG,F
160.5581838,10,SG,F
158.8518027,0,SG,F
157.0129045,188092,SG,F
155.442702,14,SG,F
158.5419705,65695,SG,F
168.3657285,0,SG,F
160.8182476,22,SG,F
164.7462244,643004,SG,F
179.1300894,253,SG,F
164.5354214,6475,SG,F
149.7829526,0,SG,F
167.4429497,548,SG,F
161.0700153,1,SG,F
154.65642,192887,SG,F
161.5151127,0,SG,F
169.3129659,1311,SG,F
158.3599922,7600579,SG,F
161.9435472,17,SG,F
162.4163344,0,SG,F
158.3321502,1985,SG,F
159.8142928,0,SG,F
163.4616372,338653,SG,F
157.5184848,8,SG,F
154.3300831,1427246,SG,F
148.1872096,5027063,SG,F
165.0863849,4174470,SG,F
161.3568031,0,SG,F
162.149073,32880,SG,F
153.1570769,44136,SG,F
167.1444454,80,SG,F
158.6351358,225,SG,F
160.909772,977,SG,F
168.5780333,0,SG,F
153.9583092,151480,SG,F
162.9002042,558606,SG,F
158.2470332,13559,SG,F
167.8066351,0,SG,F
154.8456352,1058,SG,F
167.5999397,0,SG,F
157.4652568,3,SG,F
166.7064265,0,SG,F
154.6242463,42,SG,F
162.1980078,2383956,SG,F
171.0406982,7,SG,F
163.6934544,1254964,SG,F
154.8884749,2967,SG,F
158.984279,14559191,SG,F
154.6743134,7,SG,F
151.6980625,9,SG,F
158.099881,0,SG,F
155.6467802,2477,SG,F
154.6254757,9,SG,F
174.7523141,1218827,SG,F
157.5749707,8,SG,F
159.7923051,17343702,SG,F
164.5522901,1895470,SG,F
160.1080478,123,SG,F
167.1793548,1827525,SG,F
172.987281,9801,SG,F
160.6681184,0,SG,F
156.8823361,0,SG,F
159.7565613,4147490,SG,F
163.1012646,4490897,SG,F
155.4858932,12,SG,F
166.4750077,207916,SG,F
167.2449876,46702,SG,F
161.6499368,11459,SG,F
168.2509571,17,SG,F
170.0823574,268,SG,F
155.3096137,1779395,SG,F
165.4152263,74782,SG,F
149.5121842,6,SG,F
166.6089786,832,SG,F
165.2691968,2666406,SG,F
175.4419082,92016,SG,F
157.9454936,11480,SG,F
163.513011,25,SG,F
160.9197868,145,SG,F
160.9925904,1710,SG,F
159.7348007,2133533,SG,F
163.1343548,137445,SG,F
159.9987372,2047,SG,F
162.7910338,27026,SG,F
161.9765865,0,SG,F
172.3194206,209236,SG,F
165.6041454,1667,SG,F
149.2367427,13282,SG,F
163.0739979,25170,SG,F
157.6677401,72,SG,F
166.5792182,0,SG,F
166.6014521,328466,SG,F
161.4564051,477,SG,F
158.9822911,681,SG,F
160.3235725,0,SG,F
165.3629853,30858142,SG,F
145.6737316,1243887,SG,F
158.2219319,4131,SG,F
162.0817824,470394,SG,F
172.2324175,247,SG,F
161.4268384,1309,SG,F
160.9056434,19932,SG,F
169.1527895,46456,SG,F
157.1814294,12862,SG,F
155.0025266,0,SG,F
154.4540269,4344,SG,F
168.4281007,43,SG,F
162.936222,32667,SG,F
161.0446043,439208,SG,F
171.0141177,8036155,SG,F
167.9580761,165,SG,F
166.7167195,0,SG,F
160.6271232,3000,SG,F
158.5987041,93537,SG,F
173.0024157,0,SG,F
166.5747507,1442296,SG,F
162.1881457,5668,SG,F
156.3073012,163402,SG,F
162.3154978,0,SG,F
166.1548286,430765,SG,F
158.5170793,0,SG,F
162.4775689,10288716,SG,F
163.0466043,2627062,SG,F
156.8067577,54,SG,F
165.2270699,0,SG,F
167.0385798,0,SG,F
161.5154515,2596092,SG,F
166.0581803,37349,SG,F
161.5261054,45,SG,F
160.4814536,2,SG,F
159.357077,268923,SG,F
171.6846741,0,SG,F
166.3420721,51479,SG,F
167.8841302,0,SG,F
